Id,y
1188,2.777794
1189,-84.530337
1190,145.345002
1191,1.234163
1192,8.233864
1193,132.961157
1194,-13.854103
1195,103.363984
1196,84.817194
1197,2.755336
1198,9.803339
1199,105.139640
1200,9.507885
1201,13.474497
1202,19.948846
1203,27.696090
1204,-12.077163
1205,36.355574
1206,25.902595
1207,197.570747
1208,-9.770443
1209,45.128157
1210,-15.887838
1211,-16.498895
1212,68.061806
1213,27.969421
1214,19.739002
1215,58.003486
1216,54.887641
1217,334.682058
1218,12.897995
1219,1.218275
1220,24.881176
1221,6.939322
1222,134.750847
1223,-22.458046
1224,-38.373114
1225,53.459066
1226,69.206883
1227,-106.379040
1228,-42.914351
1229,37.338696
1230,5.105395
1231,-5.398081
1232,22.353914
1233,-2.456425
1234,108.828766
1235,-153.895058
1236,63.104032
1237,-3.202357
1238,-17.723975
1239,267.912231
1240,74.344424
1241,-167.682703
1242,2.328025
1243,-63.975730
1244,-2.368137
1245,28.613316
1246,0.017974
1247,71.052376
1248,1.246033
1249,49.817975
1250,37.444274
1251,-89.085369
1252,-44.265483
1253,8.779653
1254,12.107929
1255,68.337794
1256,-9.525016
1257,57.733641
1258,-0.153522
1259,62.697601
1260,-8.625829
1261,-18.953734
1262,-36.640642
1263,-22.032315
1264,-3.406751
1265,-14.124820
1266,-35.589710
1267,-44.507921
1268,1.665461
1269,12.436925
1270,11.510827
1271,43.435734
1272,117.714902
1273,-14.504506
1274,31.534331
1275,7.770761
1276,32.931556
1277,-28.930411
1278,3.224253
1279,-28.581393
1280,-92.220596
1281,120.632670
1282,-28.295585
1283,91.535929
1284,17.426575
1285,-4.859226
1286,-43.337314
1287,12.541432
1288,3.267043
1289,-4.571975
1290,75.988439
1291,87.499821
1292,6.238418
1293,7.282815
1294,61.062844
1295,-2.903240
1296,-47.576983
1297,-5.282245
1298,-1.442585
1299,75.459966
1300,-14.981528
1301,50.918203
1302,34.942615
1303,-40.038430
1304,-22.454837
1305,-48.783263
1306,-64.828301
1307,10.354318
1308,6.057007
1309,-15.914021
1310,146.306422
1311,-17.940124
1312,93.409769
1313,18.618361
1314,155.911144
1315,-7.210719
1316,15.929600
1317,12.997071
1318,-34.581776
1319,-20.494421
1320,-24.689157
1321,92.815653
1322,-70.328939
1323,40.779017
1324,14.271422
1325,-137.493758
1326,-12.289712
1327,23.571515
1328,75.681633
1329,-4.838841
1330,-10.730036
1331,33.821238
1332,9.697466
1333,-32.447763
1334,1.128555
1335,45.614644
1336,-17.689957
1337,-95.140004
1338,-11.602190
1339,15.111964
1340,-19.887202
1341,-44.255518
1342,49.384905
1343,157.440603
1344,-5.893552
1345,-7.078502
1346,-54.757687
1347,129.829048
1348,128.920858
1349,57.816332
1350,23.066932
1351,-62.942865
1352,11.889596
1353,-0.468403
1354,-0.934857
1355,-4.733099
1356,114.198342
1357,23.972866
1358,-5.773997
1359,-56.381100
1360,-8.615940
1361,75.565303
1362,-13.935895
1363,43.342870
1364,-79.784184
1365,-49.480084
1366,-22.188042
1367,-31.819322
1368,24.061846
1369,-1.394585
1370,-74.197387
1371,173.776502
1372,111.622523
1373,37.188606
1374,46.807226
1375,11.815672
1376,82.390844
1377,-77.162609
1378,-27.080730
1379,21.850034
1380,44.576990
1381,57.389585
1382,-4.707964
1383,-4.184062
1384,110.122119
1385,-5.845638
1386,-187.396552
1387,-67.212319
1388,6.308941
1389,9.480215
1390,5.096875
1391,5.573586
1392,43.077714
1393,8.522019
1394,-81.028700
1395,-44.393457
1396,112.302199
1397,157.108921
1398,-3.890566
1399,-42.880881
1400,38.653783
1401,-7.629411
1402,-48.228978
1403,-13.118062
1404,-27.915451
1405,66.726762
1406,9.809567
1407,0.334871
1408,-33.012184
1409,-0.774423
1410,125.988789
1411,-17.175757
1412,-16.076835
1413,58.598639
1414,23.046237
1415,26.651991
1416,-7.290831
1417,-67.152774
1418,-18.693589
1419,-12.923214
1420,16.169305
1421,-7.320310
1422,28.411190
1423,-110.010561
1424,-32.809677
1425,88.411899
1426,-42.486500
1427,122.755148
1428,-5.151185
1429,-58.881943
1430,25.454654
1431,-2.350019
1432,-97.254252
1433,64.005209
1434,19.553461
1435,18.281856
1436,1.146001
1437,39.593885
1438,41.127866
1439,-52.347160
1440,-48.112715
1441,7.520269
1442,-16.124174
1443,-4.451988
1444,-30.876680
1445,69.371973
1446,-30.084693
1447,-17.776704
1448,50.578716
1449,7.086130
1450,50.163162
1451,21.611208
1452,4.200290
1453,-101.813566
1454,-22.700992
1455,23.181279
1456,4.896672
1457,73.931463
1458,23.929608
1459,44.599830
1460,55.648018
1461,-7.146532
1462,-76.851710
1463,-101.622050
1464,0.093745
1465,-2.933722
1466,-11.255832
1467,15.465650
1468,-39.795803
1469,2.362839
1470,53.584818
1471,-74.849266
1472,-5.179675
1473,-14.107273
1474,-43.970703
1475,-190.913770
1476,65.086274
1477,-14.850231
1478,-34.882871
1479,7.781037
1480,-25.985108
1481,23.390487
1482,-59.881067
1483,24.024168
1484,4.803306
1485,42.728227
1486,-22.945564
1487,-51.270636
1488,-14.759339
1489,-3.942318
1490,-24.829573
1491,9.663435
1492,-6.966015
1493,-35.374831
1494,-1.630384
1495,-8.016815
1496,0.500059
1497,-4.767372
1498,100.134351
1499,-16.760624
1500,-2.745744
1501,-77.937650
1502,20.682491
1503,68.968905
1504,-36.208132
1505,54.563599
1506,-11.174430
1507,-33.423958
1508,15.111831
1509,-31.181534
1510,-18.568933
1511,74.020454
1512,-8.566849
1513,4.646524
1514,109.297491
1515,10.404507
1516,2.602927
1517,16.199785
1518,-15.874636
1519,39.287648
1520,-71.709997
1521,72.356098
1522,-38.687077
1523,-30.548071
1524,-8.982601
1525,32.787796
1526,27.830048
1527,25.544639
1528,12.151925
1529,12.334521
1530,-11.666824
1531,226.763179
1532,-7.112670
1533,-11.745276
1534,37.740770
1535,-3.870549
1536,-109.773208
1537,14.918726
1538,48.861750
1539,3.416798
1540,27.232368
1541,23.151602
1542,-15.493664
1543,59.293517
1544,-4.942407
1545,-54.753352
1546,28.569149
1547,-15.648491
1548,58.051823
1549,36.861506
1550,26.295827
1551,-23.962888
1552,23.563628
1553,-21.499281
1554,-52.730711
1555,-27.964660
1556,26.061460
1557,5.797618
1558,-55.549086
1559,139.789748
1560,12.938271
1561,-46.892536
1562,63.838947
1563,-99.932442
1564,-16.145353
1565,77.170142
1566,8.275250
1567,-14.493692
1568,-14.435058
1569,53.583954
1570,1.787513
1571,-17.459977
1572,-184.103670
1573,-14.439913
1574,-5.016972
1575,6.703301
1576,31.665681
1577,-30.912873
1578,5.880261
1579,-14.881392
1580,142.527681
1581,44.047066
1582,48.628753
1583,-15.447999
1584,-14.436467
1585,-61.298632
1586,49.769442
1587,7.780115
1588,-38.891479
1589,29.140630
1590,-25.975791
1591,44.927158
1592,6.565824
1593,-46.260407
1594,-2.646403
1595,3.400977
1596,8.384026
1597,66.309389
1598,20.170169
1599,-9.913786
1600,1.724265
1601,-26.944581
1602,8.807163
1603,10.352807
1604,274.076621
1605,-13.423683
1606,-29.443256
1607,8.253884
1608,31.455478
1609,-26.785861
1610,10.156992
1611,19.789512
1612,36.164157
1613,-5.955961
1614,185.503285
1615,-64.416353
1616,18.490618
1617,45.367857
1618,-46.886603
1619,79.711829
1620,3.271149
1621,35.351534
1622,8.097817
1623,-35.316402
1624,77.011452
1625,-16.519113
1626,-34.180230
1627,-63.719969
1628,-54.209488
1629,-132.226731
1630,-31.706990
1631,36.064282
1632,-23.475581
1633,-27.568604
1634,-2.477350
1635,100.564319
1636,107.692670
1637,77.657482
1638,-56.391466
1639,7.092446
1640,25.412659
1641,44.349481
1642,-22.415366
1643,-17.508951
1644,-8.137627
1645,62.305188
1646,-23.020973
1647,51.710154
1648,62.747326
1649,88.230971
1650,-16.564192
1651,30.737485
1652,39.836373
1653,-1.158991
1654,15.248368
1655,-5.123104
1656,-1.357844
1657,-14.523413
1658,43.051306
1659,-0.273405
1660,-11.162133
1661,18.368489
1662,-32.734343
1663,15.891432
1664,46.407543
1665,3.368232
1666,-99.325878
1667,-32.634243
1668,-13.888981
1669,9.956583
1670,2.668250
1671,100.100203
1672,5.250147
1673,23.178229
1674,9.725424
1675,-49.431937
1676,-10.401696
1677,28.210954
1678,-67.591381
1679,77.182362
1680,-36.748318
1681,16.984838
1682,10.437892
1683,58.335966
1684,122.707620
1685,-48.867590
1686,93.464457
1687,60.092352
1688,82.537611
1689,4.900478
1690,-30.465146
1691,-32.623499
1692,98.271163
1693,78.808254
1694,157.775268
1695,33.060094
1696,-29.988920
1697,328.590844
1698,38.924518
1699,24.609308
1700,-13.294360
1701,18.349548
1702,37.579272
1703,-52.283530
1704,36.789523
1705,-15.546127
1706,-34.348452
1707,-58.692625
1708,-22.081553
1709,-48.074632
1710,26.646012
1711,44.057283
1712,8.284213
1713,89.601572
1714,66.959695
1715,-3.765763
1716,98.535310
1717,146.906000
1718,-16.822659
1719,-53.150221
1720,20.201775
1721,2.861868
1722,51.846734
1723,38.719616
1724,-71.257167
1725,36.636067
1726,31.044601
1727,35.432333
1728,15.036763
1729,-16.857829
1730,28.257327
1731,43.394993
1732,-26.653034
1733,-53.602545
1734,-0.405666
1735,8.990232
1736,-122.544914
1737,-7.513615
1738,1.190946
1739,44.614232
1740,98.056337
1741,-63.535970
1742,-12.395513
1743,-0.037654
1744,40.053918
1745,-23.094360
1746,-42.443348
1747,-221.875964
1748,-25.205570
1749,-47.483284
1750,-100.597616
1751,27.746058
1752,-31.906761
1753,-36.810246
1754,1.823423
1755,84.204440
1756,-22.582254
1757,54.051663
1758,-49.554281
1759,-8.003299
1760,1.055968
1761,-47.781923
1762,-5.146182
1763,-35.644016
1764,22.852647
1765,55.206737
1766,251.971806
1767,-40.698231
1768,-44.563970
1769,-60.366546
1770,14.800705
1771,-56.784391
1772,21.940362
1773,-87.466441
1774,5.040733
1775,-18.496807
1776,9.689006
1777,-16.581018
1778,-13.547920
1779,-60.198314
1780,-2.432783
1781,51.657357
1782,-39.000804
1783,14.295886
1784,5.586965
1785,-232.034221
1786,6.584895
1787,-116.507981
1788,0.074550
1789,-24.335244
1790,2.612880
1791,7.935150
1792,-142.723753
1793,-22.274377
1794,14.704407
1795,13.437534
1796,37.940784
1797,-44.547786
1798,-143.905122
1799,48.211413
1800,-13.345302
1801,55.931261
1802,1.033339
1803,-52.497428
1804,-71.096008
1805,4.634920
1806,41.166602
1807,0.526056
1808,-18.930737
1809,-45.785860
1810,119.093839
1811,6.365837
1812,-12.750176
1813,-93.763663
1814,-11.295722
1815,-37.861329
1816,5.221438
1817,-58.457808
1818,38.278000
1819,34.752688
1820,18.753807
1821,2.504160
1822,-39.594379
1823,-25.766870
1824,19.974555
1825,-18.667437
1826,306.348629
1827,8.708501
1828,51.311539
1829,24.509379
1830,-56.044203
1831,-190.937921
1832,60.885611
1833,23.840555
1834,-59.359415
1835,-25.785057
1836,3.942659
1837,-14.230711
1838,30.493881
1839,-5.075716
1840,42.353251
1841,-4.611566
1842,64.853761
1843,-34.603130
1844,-45.530890
1845,17.242631
1846,-0.583889
1847,21.819055
1848,0.807284
1849,34.120276
1850,-0.249847
1851,83.804441
1852,64.797817
1853,-35.809940
1854,-8.927376
1855,28.204551
1856,-27.364756
1857,-42.229481
1858,-49.005490
1859,-8.964437
1860,19.629123
1861,-84.611836
1862,-11.076808
1863,-7.327492
1864,-18.121077
1865,13.812383
1866,-25.267522
1867,-26.659288
1868,-25.033006
1869,195.515901
1870,41.684132
1871,170.769188
1872,-88.561522
1873,-32.225023
1874,24.267393
1875,6.607586
1876,-142.956772
1877,-14.951181
1878,40.318142
1879,37.130128
1880,16.202867
1881,-53.245813
1882,-13.442459
1883,-14.574266
1884,-39.457248
1885,34.264163
1886,61.127482
1887,-5.832431
1888,16.214477
1889,-61.565301
1890,9.483797
1891,10.620278
1892,73.599892
1893,134.337991
1894,-152.289988
1895,97.653390
1896,27.069599
1897,-84.452628
1898,-16.280230
1899,23.073081
1900,-35.594815
1901,16.625962
1902,-76.879485
1903,-29.607261
1904,83.326497
1905,15.975585
1906,-22.691914
1907,-15.455246
1908,-27.723496
1909,-16.245570
1910,9.426239
1911,21.890205
1912,-74.014454
1913,11.542523
1914,-1.201294
1915,-6.241885
1916,-20.558484
1917,-69.789343
1918,7.144655
1919,0.195668
1920,81.805374
1921,-57.800257
1922,-6.297305
1923,-25.640067
1924,-22.423639
1925,148.989975
1926,31.725674
1927,24.047056
1928,-34.356325
1929,21.885309
1930,37.275218
1931,-91.149062
1932,-65.281970
1933,-39.397295
1934,3.720222
1935,-19.318722
1936,11.207262
1937,38.402934
1938,-149.130185
1939,14.662170
1940,33.597505
1941,50.109699
1942,-92.196931
1943,-52.482653
1944,22.422645
1945,5.299376
1946,-16.498244
1947,-86.012446
1948,10.003284
1949,137.182967
1950,12.522923
1951,-8.054183
1952,-131.102833
1953,-2.915019
1954,11.946542
1955,-28.063838
1956,-28.882272
1957,-32.729872
1958,83.117450
1959,-39.741422
1960,-72.214788
1961,-128.670493
1962,78.022531
1963,-109.065624
1964,38.675716
1965,-2.477766
1966,4.529313
1967,62.913083
1968,-9.304362
1969,-91.014262
1970,122.830630
1971,-3.102254
1972,-7.681134
1973,4.604928
1974,-49.108578
1975,8.303476
1976,2.710370
1977,60.770163
1978,14.378117
1979,142.137683
1980,31.605176
1981,-15.535159
1982,29.758975
1983,79.934700
1984,25.266683
1985,-51.476513
1986,71.695968
1987,-42.226325
1988,-20.590958
1989,10.960106
1990,-37.438438
1991,68.576700
1992,-8.813358
1993,29.902892
1994,-41.092841
1995,86.315475
1996,-4.040150
1997,-15.599802
1998,-34.217932
1999,23.364380
2000,-34.641293
2001,98.715295
2002,28.336982
2003,-45.632963
2004,-22.416070
2005,125.750740
2006,-18.906846
2007,9.302636
2008,-27.938144
2009,-9.023092
2010,30.895383
2011,73.299021
2012,5.542125
2013,-7.226528
2014,-24.671698
2015,47.749344
2016,-38.762293
2017,8.745090
2018,17.811146
2019,-13.094590
2020,-12.167239
2021,-48.739828
2022,-16.384876
2023,-6.287103
2024,171.832010
2025,46.029344
2026,20.294262
2027,-9.278644
2028,-104.353737
2029,-17.239010
2030,-6.026238
2031,113.057011
2032,19.365992
2033,-26.554142
2034,130.268369
2035,30.576121
2036,11.936672
2037,6.388933
2038,6.214797
2039,29.034293
2040,-14.172316
2041,18.613868
2042,4.300802
2043,22.423148
2044,-9.218665
2045,71.826821
2046,24.022582
2047,-12.893303
2048,12.449680
2049,-83.428184
2050,-19.100361
2051,31.623442
2052,-23.838480
2053,-3.210751
2054,-8.875596
2055,17.592109
2056,45.181885
2057,68.866813
2058,-51.601993
2059,-12.103819
2060,72.004216
2061,-60.228604
2062,65.461753
2063,50.733490
2064,-56.853399
2065,3.622011
2066,48.641263
2067,-24.669006
2068,73.194768
2069,-26.803223
2070,5.425998
2071,25.540215
2072,-50.613368
2073,69.654740
2074,95.754584
2075,23.966628
2076,80.899418
2077,-52.524038
2078,8.417903
2079,139.245210
2080,-263.921367
2081,-58.223097
2082,140.902321
2083,105.509650
2084,-133.337933
2085,-2.066822
2086,38.327595
2087,-9.072028
2088,-55.933447
2089,-25.178824
2090,-22.432634
2091,403.797114
2092,-8.224037
2093,5.684156
2094,-40.056779
2095,3.930441
2096,2.478103
2097,58.449867
2098,-3.944292
2099,-1.988298
2100,-9.172886
2101,0.909578
2102,-20.318995
2103,107.225712
2104,-6.547471
2105,-33.134158
2106,10.510122
2107,-39.672459
2108,38.492751
2109,-10.621984
2110,-96.689064
2111,-64.514225
2112,4.825856
2113,28.427495
2114,-37.287667
2115,103.658494
2116,-47.789707
2117,-63.532330
2118,23.744726
2119,-28.745566
2120,-70.982176
2121,-70.149680
2122,11.790507
2123,-41.005941
2124,-86.108003
2125,25.113158
2126,10.193574
2127,-33.126028
2128,-15.722422
2129,-85.668451
2130,35.917998
2131,54.672832
2132,-1.702281
2133,222.095510
2134,112.006456
2135,-46.671518
2136,0.432532
2137,17.331237
2138,-38.289670
2139,45.696100
2140,-12.860288
2141,-49.426613
2142,25.331837
2143,-6.929087
2144,16.370230
2145,-41.219079
2146,-21.270846
2147,52.096976
2148,14.140716
2149,-113.454508
2150,-1.785303
2151,-67.664003
2152,12.576487
2153,43.955693
2154,60.398485
2155,69.254083
2156,-34.824773
2157,104.246573
2158,-5.720062
2159,-4.191355
2160,-15.079602
2161,24.242477
2162,-63.540043
2163,65.370443
2164,-16.392737
2165,1.251338
2166,39.016715
2167,99.591732
2168,-89.368235
2169,60.344386
2170,51.949293
2171,-6.564370
2172,3.804612
2173,35.292422
2174,-34.064938
2175,-57.184911
2176,27.375628
2177,5.736354
2178,-34.366144
2179,-9.527733
2180,30.048182
2181,-30.402113
2182,20.700991
2183,3.207104
2184,12.110890
2185,-134.634212
2186,35.274033
2187,35.337051
2188,92.640940
2189,13.820309
2190,-8.790349
2191,-99.227828
2192,-21.341742
2193,22.014119
2194,-18.445690
2195,-33.484555
2196,-42.320038
2197,-62.741474
2198,-25.003695
2199,19.190107
2200,79.622695
2201,28.584454
2202,-35.801774
2203,19.683536
2204,29.188688
2205,11.193404
2206,-64.005469
2207,45.537053
2208,19.494977
2209,-2.667502
2210,76.803466
2211,1.133349
2212,38.697813
2213,-3.174428
2214,32.890641
2215,-16.506185
2216,-14.096186
2217,-0.669541
2218,77.234649
2219,30.404028
2220,-3.834668
2221,37.868584
2222,-61.346457
2223,64.257660
2224,5.449883
2225,-6.877519
2226,-53.262040
2227,91.500058
2228,-25.204977
2229,-10.303876
2230,-4.226876
2231,0.176736
2232,-28.175138
2233,-21.946325
2234,-44.179775
2235,-21.245306
2236,3.452339
2237,-62.002789
2238,-15.886453
2239,31.805632
2240,30.943083
2241,27.561336
2242,-133.021152
2243,17.144606
2244,-5.138415
2245,0.277130
2246,-48.936694
2247,-18.847361
2248,30.616068
2249,4.812016
2250,25.571330
2251,128.033434
2252,-97.342490
2253,-106.363486
2254,-1.706069
2255,101.035767
2256,-19.829188
2257,34.495735
2258,-46.247954
2259,-208.365252
2260,13.528862
2261,-69.309974
2262,-82.294013
2263,43.220156
2264,18.956690
2265,18.522852
2266,-32.436048
2267,-12.469923
2268,-189.638741
2269,16.193709
2270,-15.796195
2271,-102.155613
2272,-110.855387
2273,-59.231739
2274,-3.473100
2275,-28.231635
2276,20.339894
2277,-24.705919
2278,24.356101
2279,-20.547884
2280,-47.022894
2281,-4.714792
2282,-195.562428
2283,-33.728315
2284,42.256647
2285,-2.353387
2286,38.332782
2287,31.523886
2288,-58.272279
2289,21.799594
2290,7.842481
2291,41.697098
2292,21.214651
2293,29.157763
2294,-42.108227
2295,17.665266
2296,-70.711855
2297,-25.561659
2298,-101.788790
2299,-19.144445
2300,30.070605
2301,-47.479052
2302,-53.746240
2303,6.781667
2304,-65.187088
2305,135.708708
2306,-90.229181
2307,-20.018497
2308,-7.849418
2309,1.839716
2310,100.962825
2311,64.997189
2312,8.670781
2313,58.317050
2314,-7.552767
2315,36.021241
2316,-20.014268
2317,-110.598848
2318,55.724855
2319,4.611887
2320,-25.419084
2321,47.423987
2322,54.954609
2323,-22.495899
2324,44.635347
2325,-43.486821
2326,-57.885100
2327,189.369076
2328,-9.386065
2329,-21.570032
2330,26.891115
2331,22.423824
2332,-5.805237
2333,-75.584268
2334,-33.765833
2335,44.834638
2336,13.319395
2337,28.926405
2338,42.758869
2339,-11.479702
2340,76.264584
2341,111.850587
2342,-48.039733
2343,-42.129394
2344,-19.615250
2345,-15.076477
2346,45.657773
2347,5.827886
2348,13.816038
2349,8.076138
2350,-8.246142
2351,4.434083
2352,-26.198208
2353,-94.490590
2354,-26.870560
2355,-63.126390
2356,32.100232
2357,-26.760624
2358,33.887022
2359,-5.296723
2360,46.497906
2361,29.236908
2362,4.956793
2363,-41.659777
2364,-14.903139
2365,-25.101832
2366,65.138096
2367,27.028416
2368,-28.460323
2369,22.474047
2370,14.430795
2371,-15.407986
2372,58.928788
2373,38.346545
2374,-9.186762
2375,45.469676
2376,22.039027
2377,-15.106318
2378,0.865330
2379,-11.598855
2380,-49.053581
2381,-1.249699
2382,19.042399
2383,49.871612
2384,-46.985683
2385,-10.192764
2386,50.708202
2387,-50.658605
2388,-44.636758
2389,-8.722692
2390,9.480135
2391,28.204214
2392,124.014653
2393,18.698674
2394,-36.629343
2395,14.384490
2396,-30.251745
2397,-97.335047
2398,-43.269098
2399,-2.759758
2400,87.455755
2401,46.930932
2402,0.158618
2403,15.921075
2404,75.648202
2405,-1.981006
2406,12.544796
2407,13.780935
2408,-9.453086
2409,17.119809
2410,-13.079650
2411,-34.163563
2412,-23.162028
2413,71.255517
2414,49.360971
2415,-94.360117
2416,79.773595
2417,-47.980232
2418,2.961646
2419,-34.877075
2420,-7.197641
2421,-106.582698
2422,35.671644
2423,-31.200492
2424,324.154137
2425,-32.759196
2426,11.058971
2427,-36.693167
2428,-6.271089
2429,-16.750154
2430,-187.382474
2431,-14.602744
2432,87.466536
2433,98.736064
2434,56.588501
2435,10.801813
2436,28.558678
2437,3.837008
2438,-37.519414
2439,38.265286
2440,140.734645
2441,12.098126
2442,33.473419
2443,-17.329641
2444,-32.540757
2445,44.952325
2446,204.283368
2447,-114.911023
2448,-45.703246
2449,24.098909
2450,-26.118569
2451,-11.740426
2452,47.996722
2453,35.161874
2454,31.727905
2455,15.570512
2456,14.807887
2457,25.937458
2458,33.853844
2459,28.815041
2460,59.713786
2461,45.688243
2462,12.183459
2463,-13.235440
2464,15.324440
2465,33.181109
2466,53.735383
2467,123.372898
2468,-6.317827
2469,-9.108481
2470,-10.606861
2471,33.912746
2472,294.664871
2473,-32.873352
2474,-158.253757
2475,83.040146
2476,-30.581993
2477,-3.758019
2478,-28.228525
2479,-40.527986
2480,65.142199
2481,14.103632
2482,11.946805
2483,-7.241870
2484,57.417332
2485,21.754282
2486,-13.956577
2487,-22.885384
2488,48.709912
2489,42.599077
2490,-11.363184
2491,-9.239003
2492,53.407807
2493,-17.130831
2494,5.409839
2495,12.907195
2496,7.002474
2497,-5.719920
2498,-31.660680
2499,-31.878980
2500,97.896320
2501,81.964364
2502,-67.729074
2503,310.697223
2504,47.999665
2505,203.261018
2506,8.486348
2507,14.589312
2508,125.750537
2509,-15.767662
2510,51.621566
2511,72.259106
2512,158.994582
2513,-25.850345
2514,27.998379
2515,-67.563023
2516,-6.489644
2517,-4.268011
2518,147.865553
2519,15.261076
2520,98.479446
2521,81.055389
2522,-73.135350
2523,-39.496930
2524,-202.145898
2525,264.200437
2526,-2.828710
2527,-29.187829
2528,199.509218
2529,-8.680830
2530,74.525631
2531,95.786593
2532,17.625909
2533,-21.996744
2534,55.775447
2535,83.568942
2536,19.924889
2537,50.139605
2538,2.709377
2539,30.681160
2540,-42.618330
2541,6.605284
2542,-68.060409
2543,248.495850
2544,100.469540
2545,14.022085
2546,-29.879654
2547,18.884722
2548,20.615301
2549,-7.225742
2550,-109.589847
2551,70.793883
2552,-5.171492
2553,8.456320
2554,227.238865
2555,-38.386787
2556,-1.385847
2557,-34.520658
2558,92.307945
2559,4.833826
2560,-163.750826
2561,5.515444
